# Using Bulk W data set with air above and below
# Thickness of W layer is 10 nm (0.01 microns)
# Incident Angle is 45 deg
# Wavelengths span the entire data set of W date: 400 nm - 6000 nm

# Angle (deg)   Wavelength (nm)  Reflectance  Transmission
  45.0000000000 1133.0200000000  0.1219648059 0.4323843280
  45.0000000000 1132.2700000000  0.1220748505 0.4321894470
  45.0000000000 1131.5300000000  0.1221834236 0.4319956174
  45.0000000000 1130.7800000000  0.1222932432 0.4317978358
  45.0000000000 1130.0300000000  0.1224026226 0.4315989497
  45.0000000000 1129.2900000000  0.1225098982 0.4314018652
  45.0000000000 1128.5500000000  0.1226163204 0.4312041661
  45.0000000000 1127.8000000000  0.1227230934 0.4310034030
  45.0000000000 1127.0600000000  0.1228271560 0.4308051612
  45.0000000000 1126.3200000000  0.1229297279 0.4306069951
  45.0000000000 1125.5800000000  0.1230305974 0.4304091340
  45.0000000000 1124.8400000000  0.1231295535 0.4302118075
  45.0000000000 1124.1000000000  0.1232264298 0.4300152696
  45.0000000000 1123.3700000000  0.1233198901 0.4298224586
  45.0000000000 1122.6300000000  0.1234124375 0.4296284009
  45.0000000000 1121.9000000000  0.1235015142 0.4294386446
  45.0000000000 1121.1600000000  0.1235895032 0.4292482997
  45.0000000000 1120.4300000000  0.1236739699 0.4290628136
  45.0000000000 1119.7000000000  0.1237560628 0.4288798994
  45.0000000000 1118.9700000000  0.1238357257 0.4286998565
  45.0000000000 1118.2400000000  0.1239129017 0.4285229842
  45.0000000000 1117.5100000000  0.1239875339 0.4283495815
  45.0000000000 1116.7800000000  0.1240595647 0.4281799474
  45.0000000000 1116.0500000000  0.1241289359 0.4280143806
  45.0000000000 1115.3300000000  0.1241946946 0.4278553575
  45.0000000000 1114.6000000000  0.1242586089 0.4276987558
  45.0000000000 1113.8800000000  0.1243188696 0.4275491558
  45.0000000000 1113.1500000000  0.1243770909 0.4274026972
  45.0000000000 1112.4300000000  0.1244316184 0.4272636823
  45.0000000000 1111.7100000000  0.1244832100 0.4271303552
  45.0000000000 1110.9900000000  0.1245318061 0.4270030024
  45.0000000000 1110.2700000000  0.1245773460 0.4268819107
  45.0000000000 1109.5500000000  0.1246197688 0.4267673670
  45.0000000000 1108.8300000000  0.1246590129 0.4266596585
  45.0000000000 1108.1100000000  0.1246950161 0.4265590726
  45.0000000000 1107.4000000000  0.1247272845 0.4264671392
  45.0000000000 1106.6800000000  0.1247566650 0.4263815536
  45.0000000000 1105.9700000000  0.1247822796 0.4263049733
  45.0000000000 1105.2600000000  0.1248044987 0.4262364338
  45.0000000000 1104.5400000000  0.1248235108 0.4261753967
  45.0000000000 1103.8300000000  0.1248388720 0.4261234494
  45.0000000000 1103.1200000000  0.1248510471 0.4260793308
  45.0000000000 1102.4100000000  0.1248602151 0.4260426817
  45.0000000000 1101.7000000000  0.1248665555 0.4260131433
  45.0000000000 1101.0000000000  0.1248702138 0.4259906325
  45.0000000000 1100.2900000000  0.1248714731 0.4259741515
  45.0000000000 1099.5800000000  0.1248704439 0.4259637098
  45.0000000000 1098.8800000000  0.1248673659 0.4259589778
  45.0000000000 1098.1700000000  0.1248623311 0.4259594655
  45.0000000000 1097.4700000000  0.1248556585 0.4259648107
  45.0000000000 1096.7700000000  0.1248474654 0.4259746397
  45.0000000000 1096.0700000000  0.1248379279 0.4259886079
  45.0000000000 1095.3700000000  0.1248272221 0.4260063703
  45.0000000000 1094.6700000000  0.1248155248 0.4260275816
  45.0000000000 1093.9700000000  0.1248030130 0.4260518960
  45.0000000000 1093.2700000000  0.1247898642 0.4260789675
  45.0000000000 1092.5700000000  0.1247762562 0.4261084498
  45.0000000000 1091.8800000000  0.1247625667 0.4261395322
  45.0000000000 1091.1800000000  0.1247485755 0.4261727725
  45.0000000000 1090.4900000000  0.1247348557 0.4262068837
  45.0000000000 1089.7900000000  0.1247211868 0.4262425105
  45.0000000000 1089.1000000000  0.1247081333 0.4262782966
  45.0000000000 1088.4100000000  0.1246956702 0.4263144100
  45.0000000000 1087.7200000000  0.1246839700 0.4263505155
  45.0000000000 1087.0300000000  0.1246732058 0.4263862775
  45.0000000000 1086.3400000000  0.1246635508 0.4264213597
  45.0000000000 1085.6500000000  0.1246551786 0.4264554254
  45.0000000000 1084.9600000000  0.1246482632 0.4264881374
  45.0000000000 1084.2800000000  0.1246429818 0.4265187895
  45.0000000000 1083.5900000000  0.1246390779 0.4265482529
  45.0000000000 1082.9100000000  0.1246365207 0.4265756921
  45.0000000000 1082.2200000000  0.1246350877 0.4266019329
  45.0000000000 1081.5400000000  0.1246346752 0.4266262329
  45.0000000000 1080.8600000000  0.1246351104 0.4266490014
  45.0000000000 1080.1800000000  0.1246362484 0.4266702557
  45.0000000000 1079.5000000000  0.1246379438 0.4266900129
  45.0000000000 1078.8200000000  0.1246400504 0.4267082898
  45.0000000000 1078.1400000000  0.1246424214 0.4267251028
  45.0000000000 1077.4600000000  0.1246449094 0.4267404685
  45.0000000000 1076.7800000000  0.1246473664 0.4267544027
  45.0000000000 1076.1100000000  0.1246496126 0.4267667474
  45.0000000000 1075.4300000000  0.1246515679 0.4267778868
  45.0000000000 1074.7600000000  0.1246530306 0.4267875082
  45.0000000000 1074.0900000000  0.1246538892 0.4267958003
  45.0000000000 1073.4100000000  0.1246539964 0.4268028721
  45.0000000000 1072.7400000000  0.1246532045 0.4268085305
  45.0000000000 1072.0700000000  0.1246513786 0.4268129038
  45.0000000000 1071.4000000000  0.1246483766 0.4268160069
  45.0000000000 1070.7300000000  0.1246440573 0.4268178544
  45.0000000000 1070.0600000000  0.1246382799 0.4268184614
  45.0000000000 1069.3900000000  0.1246309048 0.4268178430
  45.0000000000 1068.7300000000  0.1246219431 0.4268160506
  45.0000000000 1068.0600000000  0.1246109879 0.4268130454
  45.0000000000 1067.4000000000  0.1245982353 0.4268089327
  45.0000000000 1066.7300000000  0.1245831670 0.4268036041
  45.0000000000 1066.0700000000  0.1245661060 0.4267972351
  45.0000000000 1065.4100000000  0.1245467204 0.4267897715
  45.0000000000 1064.7400000000  0.1245245475 0.4267810896
  45.0000000000 1064.0800000000  0.1245004556 0.4267713243
  45.0000000000 1063.4200000000  0.1244747593 0.4267600470
  45.0000000000 1062.7600000000  0.1244481119 0.4267469371
  45.0000000000 1062.1000000000  0.1244211640 0.4267316737
  45.0000000000 1061.4500000000  0.1243949596 0.4267142237
  45.0000000000 1060.7900000000  0.1243693272 0.4266937314
  45.0000000000 1060.1300000000  0.1243453125 0.4266701220
  45.0000000000 1059.4800000000  0.1243238593 0.4266435079
  45.0000000000 1058.8200000000  0.1243049293 0.4266127483
  45.0000000000 1058.1700000000  0.1242897011 0.4265784591
  45.0000000000 1057.5200000000  0.1242784587 0.4265398900
  45.0000000000 1056.8600000000  0.1242717291 0.4264960255
  45.0000000000 1056.2100000000  0.1242703123 0.4264478760
  45.0000000000 1055.5600000000  0.1242746563 0.4263944980
  45.0000000000 1054.9100000000  0.1242853475 0.4263355762
  45.0000000000 1054.2600000000  0.1243029731 0.4262707951
  45.0000000000 1053.6200000000  0.1243276753 0.4262009796
  45.0000000000 1052.9700000000  0.1243608112 0.4261236373
  45.0000000000 1052.3200000000  0.1244026520 0.4260394972
  45.0000000000 1051.6800000000  0.1244529419 0.4259497062
  45.0000000000 1051.0300000000  0.1245138585 0.4258511518
  45.0000000000 1050.3900000000  0.1245841316 0.4257465680
  45.0000000000 1049.7400000000  0.1246665875 0.4256323848
  45.0000000000 1049.1000000000  0.1247593215 0.4255118227
  45.0000000000 1048.4600000000  0.1248641580 0.4253829014
  45.0000000000 1047.8200000000  0.1249817593 0.4252453394
  45.0000000000 1047.1800000000  0.1251128107 0.4250988597
  45.0000000000 1046.5400000000  0.1252580235 0.4249431907
  45.0000000000 1045.9000000000  0.1254181382 0.4247780659
  45.0000000000 1045.2600000000  0.1255939280 0.4246032254
  45.0000000000 1044.6300000000  0.1257830107 0.4244214120
  45.0000000000 1043.9900000000  0.1259912475 0.4242271391
  45.0000000000 1043.3500000000  0.1262148933 0.4240239060
  45.0000000000 1042.7200000000  0.1264492175 0.4238157783
  45.0000000000 1042.0800000000  0.1267007553 0.4235968379
  45.0000000000 1041.4500000000  0.1269607435 0.4233745972
  45.0000000000 1040.8200000000  0.1272320979 0.4231463486
  45.0000000000 1040.1900000000  0.1275138807 0.4229127435
  45.0000000000 1039.5600000000  0.1278051248 0.4226744271
  45.0000000000 1038.9300000000  0.1281048311 0.4224320383
  45.0000000000 1038.3000000000  0.1284119654 0.4221862087
  45.0000000000 1037.6700000000  0.1287254561 0.4219375631
  45.0000000000 1037.0400000000  0.1290441927 0.4216867190
  45.0000000000 1036.4100000000  0.1293670242 0.4214342868
  45.0000000000 1035.7900000000  0.1296875713 0.4211848967
  45.0000000000 1035.1600000000  0.1300149565 0.4209310922
  45.0000000000 1034.5400000000  0.1303375542 0.4206815003
  45.0000000000 1033.9100000000  0.1306644715 0.4204286454
  45.0000000000 1033.2900000000  0.1309840191 0.4201811125
  45.0000000000 1032.6700000000  0.1313000662 0.4199354258
  45.0000000000 1032.0400000000  0.1316162191 0.4196882246
  45.0000000000 1031.4200000000  0.1319210242 0.4194479004
  45.0000000000 1030.8000000000  0.1322181147 0.4192110419
  45.0000000000 1030.1800000000  0.1325060358 0.4189781797
  45.0000000000 1029.5600000000  0.1327833098 0.4187498422
  45.0000000000 1028.9500000000  0.1330442682 0.4185301149
  45.0000000000 1028.3300000000  0.1332959768 0.4183123130
  45.0000000000 1027.7100000000  0.1335325365 0.4181006073
  45.0000000000 1027.1000000000  0.1337490185 0.4178987777
  45.0000000000 1026.4800000000  0.1339510209 0.4177007290
  45.0000000000 1025.8700000000  0.1341305694 0.4175133633
  45.0000000000 1025.2500000000  0.1342920765 0.4173310661
  45.0000000000 1024.6400000000  0.1344289890 0.4171602080
  45.0000000000 1024.0300000000  0.1345439816 0.4169977874
  45.0000000000 1023.4200000000  0.1346379343 0.4168434334
  45.0000000000 1022.8100000000  0.1347117945 0.4166967703
  45.0000000000 1022.2000000000  0.1347665454 0.4165574272
  45.0000000000 1021.5900000000  0.1348032004 0.4164250374
  45.0000000000 1020.9800000000  0.1348227987 0.4162992371
  45.0000000000 1020.3700000000  0.1348263995 0.4161796650
  45.0000000000 1019.7600000000  0.1348150779 0.4160659619
  45.0000000000 1019.1600000000  0.1347904387 0.4159595007
  45.0000000000 1018.5500000000  0.1347527396 0.4158563801
  45.0000000000 1017.9500000000  0.1347042752 0.4157596361
  45.0000000000 1017.3400000000  0.1346445126 0.4156656913
  45.0000000000 1016.7400000000  0.1345764668 0.4155772796
  45.0000000000 1016.1400000000  0.1345002758 0.4154924838
  45.0000000000 1015.5300000000  0.1344155233 0.4154096268
  45.0000000000 1014.9300000000  0.1343260186 0.4153310745
  45.0000000000 1014.3300000000  0.1342314320 0.4152550943
  45.0000000000 1013.7300000000  0.1341327528 0.4151813354
  45.0000000000 1013.1300000000  0.1340309540 0.4151094446
  45.0000000000 1012.5300000000  0.1339269920 0.4150390655
  45.0000000000 1011.9400000000  0.1338235629 0.4149709848
  45.0000000000 1011.3400000000  0.1337180676 0.4149025371
  45.0000000000 1010.7400000000  0.1336131519 0.4148345185
  45.0000000000 1010.1500000000  0.1335114046 0.4147676937
  45.0000000000 1009.5500000000  0.1334102265 0.4146994293
  45.0000000000 1008.9600000000  0.1333138032 0.4146316375
  45.0000000000 1008.3600000000  0.1332196792 0.4145616454
  45.0000000000 1007.7700000000  0.1331317702 0.4144914161
  45.0000000000 1007.1800000000  0.1330492242 0.4144194250
  45.0000000000 1006.5900000000  0.1329727779 0.4143453013
  45.0000000000 1006.0000000000  0.1329031553 0.4142686718
  45.0000000000 1005.4100000000  0.1328410683 0.4141891604
  45.0000000000 1004.8200000000  0.1327872136 0.4141063931
  45.0000000000 1004.2300000000  0.1327418424 0.4140202694
  45.0000000000 1003.6400000000  0.1327044768 0.4139311504
  45.0000000000 1003.0500000000  0.1326745795 0.4138394425
  45.0000000000 1002.4700000000  0.1326519575 0.4137471616
  45.0000000000 1001.8800000000  0.1326353196 0.4136515296
  45.0000000000 1001.2900000000  0.1326246036 0.4135545321
  45.0000000000 1000.7100000000  0.1326193548 0.4134582479
  45.0000000000 1000.1300000000  0.1326188732 0.4133614372
  45.0000000000 999.5420000000  0.1326227752 0.4132631590
  45.0000000000 998.9590000000  0.1326305395 0.4131659896
  45.0000000000 998.3770000000  0.1326416982 0.4130696618
  45.0000000000 997.7960000000  0.1326557809 0.4129745736
  45.0000000000 997.2150000000  0.1326723557 0.4128809604
  45.0000000000 996.6360000000  0.1326909110 0.4127895365
  45.0000000000 996.0560000000  0.1327110987 0.4127002245
  45.0000000000 995.4780000000  0.1327323765 0.4126138796
  45.0000000000 994.9000000000  0.1327543817 0.4125305884
  45.0000000000 994.3230000000  0.1327766475 0.4124508851
  45.0000000000 993.7460000000  0.1327987873 0.4123750208
  45.0000000000 993.1700000000  0.1328203414 0.4123035144
  45.0000000000 992.5950000000  0.1328408941 0.4122367401
  45.0000000000 992.0210000000  0.1328600350 0.4121750684
  45.0000000000 991.4470000000  0.1328773868 0.4121187734
  45.0000000000 990.8730000000  0.1328925364 0.4120682499
  45.0000000000 990.3010000000  0.1329050323 0.4120240369
  45.0000000000 989.7290000000  0.1329145231 0.4119863398
  45.0000000000 989.1580000000  0.1329205932 0.4119555988
  45.0000000000 988.5870000000  0.1329228563 0.4119321334
  45.0000000000 988.0170000000  0.1329209142 0.4119163558
  45.0000000000 987.4480000000  0.1329143869 0.4119086154
  45.0000000000 986.8790000000  0.1329028737 0.4119092666
  45.0000000000 986.3120000000  0.1328860433 0.4119186502
  45.0000000000 985.7440000000  0.1328634231 0.4119371808
  45.0000000000 985.1780000000  0.1328347528 0.4119651232
  45.0000000000 984.6120000000  0.1327996194 0.4120028472
  45.0000000000 984.0460000000  0.1327582129 0.4120499663
  45.0000000000 983.4820000000  0.1327112270 0.4121054482
  45.0000000000 982.9180000000  0.1326590438 0.4121686239
  45.0000000000 982.3540000000  0.1326021811 0.4122386729
  45.0000000000 981.7910000000  0.1325412689 0.4123146339
  45.0000000000 981.2290000000  0.1324768440 0.4123956587
  45.0000000000 980.6680000000  0.1324094377 0.4124809067
  45.0000000000 980.1070000000  0.1323394494 0.4125697059
  45.0000000000 979.5470000000  0.1322675201 0.4126610779
  45.0000000000 978.9870000000  0.1321940357 0.4127543678
  45.0000000000 978.4280000000  0.1321196384 0.4128485951
  45.0000000000 977.8700000000  0.1320448381 0.4129429475
  45.0000000000 977.3130000000  0.1319701394 0.4130366198
  45.0000000000 976.7560000000  0.1318959089 0.4131289786
  45.0000000000 976.1990000000  0.1318226469 0.4132192198
  45.0000000000 975.6430000000  0.1317509809 0.4133063845
  45.0000000000 975.0880000000  0.1316813990 0.4133896883
  45.0000000000 974.5340000000  0.1316143843 0.4134683541
  45.0000000000 973.9800000000  0.1315503014 0.4135417397
  45.0000000000 973.4270000000  0.1314897487 0.4136089325
  45.0000000000 972.8740000000  0.1314330973 0.4136692761
  45.0000000000 972.3220000000  0.1313809268 0.4137218881
  45.0000000000 971.7710000000  0.1313336995 0.4137660209
  45.0000000000 971.2200000000  0.1312918012 0.4138009894
  45.0000000000 970.6700000000  0.1312557769 0.4138259697
  45.0000000000 970.1210000000  0.1312260762 0.4138402339
  45.0000000000 969.5720000000  0.1312031087 0.4138430566
  45.0000000000 969.0240000000  0.1311873769 0.4138336862
  45.0000000000 968.4760000000  0.1311793117 0.4138113627
  45.0000000000 967.9290000000  0.1311793846 0.4137753891
  45.0000000000 967.3830000000  0.1311880274 0.4137250719
  45.0000000000 966.8370000000  0.1312057086 0.4136595917
  45.0000000000 966.2920000000  0.1312328463 0.4135783475
  45.0000000000 965.7480000000  0.1312698622 0.4134806688
  45.0000000000 965.2040000000  0.1313172714 0.4133656667
  45.0000000000 964.6600000000  0.1313755039 0.4132326647
  45.0000000000 964.1180000000  0.1314441059 0.4130826095
  45.0000000000 963.5760000000  0.1315226543 0.4129161442
  45.0000000000 963.0340000000  0.1316105223 0.4127343852
  45.0000000000 962.4930000000  0.1317068969 0.4125388235
  45.0000000000 961.9530000000  0.1318111073 0.4123306458
  45.0000000000 961.4140000000  0.1319224891 0.4121110269
  45.0000000000 960.8750000000  0.1320406092 0.4118806926
  45.0000000000 960.3360000000  0.1321648474 0.4116407424
  45.0000000000 959.7980000000  0.1322943373 0.4113927438
  45.0000000000 959.2610000000  0.1324284315 0.4111378335
  45.0000000000 958.7250000000  0.1325664882 0.4108771353
  45.0000000000 958.1890000000  0.1327081386 0.4106112600
  45.0000000000 957.6530000000  0.1328527670 0.4103412854
  45.0000000000 957.1180000000  0.1329994806 0.4100687999
  45.0000000000 956.5840000000  0.1331476529 0.4097948871
  45.0000000000 956.0510000000  0.1332966632 0.4095206174
  45.0000000000 955.5180000000  0.1334461766 0.4092465349
  45.0000000000 954.9850000000  0.1335955808 0.4089736939
  45.0000000000 954.4530000000  0.1337439843 0.4087036524
  45.0000000000 953.9220000000  0.1338907811 0.4084374406
  45.0000000000 953.3910000000  0.1340356414 0.4081755878
  45.0000000000 952.8610000000  0.1341776888 0.4079196095
  45.0000000000 952.3320000000  0.1343163304 0.4076705040
  45.0000000000 951.8030000000  0.1344512301 0.4074288079
  45.0000000000 951.2750000000  0.1345815373 0.4071959782
  45.0000000000 950.7470000000  0.1347069049 0.4069725690
  45.0000000000 950.2200000000  0.1348265045 0.4067599913
  45.0000000000 949.6930000000  0.1349399738 0.4065588252
  45.0000000000 949.1670000000  0.1350465112 0.4063704290
  45.0000000000 948.6420000000  0.1351455537 0.4061957367
  45.0000000000 948.1170000000  0.1352367097 0.4060353804
  45.0000000000 947.5930000000  0.1353192289 0.4058906246
  45.0000000000 947.0690000000  0.1353926942 0.4057621490
  45.0000000000 946.5460000000  0.1354563942 0.4056511495
  45.0000000000 946.0240000000  0.1355097899 0.4055585213
  45.0000000000 945.5020000000  0.1355524196 0.4054850294
  45.0000000000 944.9810000000  0.1355836415 0.4054317522
  45.0000000000 944.4600000000  0.1356031663 0.4053991608
