# Using Bulk W data set with air above and below
# Thickness of W layer is 10 nm (0.01 microns)
# Incident Angle is 45 deg
# Wavelengths span the entire data set of W date: 400 nm - 6000 nm

# Angle (deg)   Wavelength (nm)  Reflectance  Transmission
  45.0000000000 1083.5900000000  0.1143299313 0.4492998619
  45.0000000000 1082.9100000000  0.1142435622 0.4494129183
  45.0000000000 1082.2200000000  0.1141591330 0.4495220663
  45.0000000000 1081.5400000000  0.1140726798 0.4496354108
  45.0000000000 1080.8600000000  0.1139861844 0.4497489011
  45.0000000000 1080.1800000000  0.1139002479 0.4498612800
  45.0000000000 1079.5000000000  0.1138136692 0.4499750614
  45.0000000000 1078.8200000000  0.1137276240 0.4500877451
  45.0000000000 1078.1400000000  0.1136409624 0.4502018185
  45.0000000000 1077.4600000000  0.1135776671 0.4502750025
  45.0000000000 1076.7800000000  0.1135159499 0.4503455040
  45.0000000000 1076.1100000000  0.1134522474 0.4504201452
  45.0000000000 1075.4300000000  0.1133905075 0.4504907865
  45.0000000000 1074.7600000000  0.1133273326 0.4505643380
  45.0000000000 1074.0900000000  0.1132641070 0.4506379851
  45.0000000000 1073.4100000000  0.1132022945 0.4507088595
  45.0000000000 1072.7400000000  0.1131390467 0.4507826494
  45.0000000000 1072.0700000000  0.1130757486 0.4508565352
  45.0000000000 1071.4000000000  0.1130124526 0.4509304856
  45.0000000000 1070.7300000000  0.1129491327 0.4510045164
  45.0000000000 1070.0600000000  0.1128857889 0.4510786277
  45.0000000000 1069.3900000000  0.1128218132 0.4511540950
  45.0000000000 1068.7300000000  0.1127570089 0.4512312172
  45.0000000000 1068.0600000000  0.1126935935 0.4513055734
  45.0000000000 1067.4000000000  0.1126287415 0.4513828623
  45.0000000000 1066.7300000000  0.1125652531 0.4514573977
  45.0000000000 1066.0700000000  0.1125003540 0.4515348537
  45.0000000000 1065.4100000000  0.1124354314 0.4516123941
  45.0000000000 1064.7400000000  0.1123718993 0.4516871610
  45.0000000000 1064.0800000000  0.1123069042 0.4517648847
  45.0000000000 1063.4200000000  0.1122413257 0.4518439475
  45.0000000000 1062.7600000000  0.1121763099 0.4519218266
  45.0000000000 1062.1000000000  0.1121112453 0.4519998062
  45.0000000000 1061.4500000000  0.1120447689 0.4520807218
  45.0000000000 1060.7900000000  0.1119796845 0.4521588580
  45.0000000000 1060.1300000000  0.1119145774 0.4522370796
  45.0000000000 1059.4800000000  0.1118480067 0.4523182734
  45.0000000000 1058.8200000000  0.1117828547 0.4523966677
  45.0000000000 1058.1700000000  0.1117162647 0.4524780222
  45.0000000000 1057.5200000000  0.1116496522 0.4525594657
  45.0000000000 1056.8600000000  0.1115838167 0.4526394175
  45.0000000000 1056.2100000000  0.1115171593 0.4527210390
  45.0000000000 1055.5600000000  0.1114504798 0.4528027500
  45.0000000000 1054.9100000000  0.1113837784 0.4528845506
  45.0000000000 1054.2600000000  0.1113170296 0.4529664563
  45.0000000000 1053.6200000000  0.1112488677 0.4530513220
  45.0000000000 1052.9700000000  0.1111821010 0.4531333935
  45.0000000000 1052.3200000000  0.1111152873 0.4532155704
  45.0000000000 1051.6800000000  0.1110470605 0.4533007126
  45.0000000000 1051.0300000000  0.1109802295 0.4533830561
  45.0000000000 1050.3900000000  0.1109113641 0.4534696765
  45.0000000000 1049.7400000000  0.1108444652 0.4535522190
  45.0000000000 1049.1000000000  0.1107761529 0.4536377338
  45.0000000000 1048.4600000000  0.1107078197 0.4537233425
  45.0000000000 1047.8200000000  0.1106394656 0.4538090453
  45.0000000000 1047.1800000000  0.1105710656 0.4538948576
  45.0000000000 1046.5400000000  0.1105026702 0.4539807489
  45.0000000000 1045.9000000000  0.1104342545 0.4540667347
  45.0000000000 1045.2600000000  0.1103658184 0.4541528151
  45.0000000000 1044.6300000000  0.1102959183 0.4542419136
  45.0000000000 1043.9900000000  0.1102268413 0.4543294895
  45.0000000000 1043.3500000000  0.1101583446 0.4544158571
  45.0000000000 1042.7200000000  0.1100883841 0.4545052481
  45.0000000000 1042.0800000000  0.1100198480 0.4545918075
  45.0000000000 1041.4500000000  0.1099498731 0.4546813786
  45.0000000000 1040.8200000000  0.1098798786 0.4547710483
  45.0000000000 1040.1900000000  0.1098098400 0.4548608320
  45.0000000000 1039.5600000000  0.1097398069 0.4549506994
  45.0000000000 1038.9300000000  0.1096697547 0.4550406659
  45.0000000000 1038.3000000000  0.1095996837 0.4551307315
  45.0000000000 1037.6700000000  0.1095289637 0.4552222279
  45.0000000000 1037.0400000000  0.1094588547 0.4553124934
  45.0000000000 1036.4100000000  0.1093887273 0.4554028585
  45.0000000000 1035.7900000000  0.1093171612 0.4554962540
  45.0000000000 1035.1600000000  0.1092469727 0.4555868353
  45.0000000000 1034.5400000000  0.1091753702 0.4556804354
  45.0000000000 1033.9100000000  0.1091051702 0.4557712032
  45.0000000000 1033.2900000000  0.1090335319 0.4558650084
  45.0000000000 1032.6700000000  0.1089492874 0.4559524081
  45.0000000000 1032.0400000000  0.1088639244 0.4560347141
  45.0000000000 1031.4200000000  0.1087772706 0.4561199635
  45.0000000000 1030.8000000000  0.1086907475 0.4562052175
  45.0000000000 1030.1800000000  0.1086043559 0.4562904758
  45.0000000000 1029.5600000000  0.1085180966 0.4563757381
  45.0000000000 1028.9500000000  0.1084305271 0.4564639663
  45.0000000000 1028.3300000000  0.1083445354 0.4565492373
  45.0000000000 1027.7100000000  0.1082586788 0.4566345114
  45.0000000000 1027.1000000000  0.1081715387 0.4567227401
  45.0000000000 1026.4800000000  0.1080859549 0.4568080212
  45.0000000000 1025.8700000000  0.1079997055 0.4568949201
  45.0000000000 1025.2500000000  0.1079143753 0.4569802204
  45.0000000000 1024.6400000000  0.1078277892 0.4570684652
  45.0000000000 1024.0300000000  0.1077413439 0.4571567143
  45.0000000000 1023.4200000000  0.1076550401 0.4572449675
  45.0000000000 1022.8100000000  0.1075688788 0.4573332244
  45.0000000000 1022.2000000000  0.1074828610 0.4574214847
  45.0000000000 1021.5900000000  0.1073969646 0.4575097626
  45.0000000000 1020.9800000000  0.1073112364 0.4575980289
  45.0000000000 1020.3700000000  0.1072256544 0.4576862978
  45.0000000000 1019.7600000000  0.1071402195 0.4577745689
  45.0000000000 1019.1600000000  0.1070535152 0.4578658123
  45.0000000000 1018.5500000000  0.1069683774 0.4579540885
  45.0000000000 1017.9500000000  0.1068819501 0.4580453534
  45.0000000000 1017.3400000000  0.1067971135 0.4581336333
  45.0000000000 1016.7400000000  0.1067110118 0.4582248901
  45.0000000000 1016.1400000000  0.1066250632 0.4583161502
  45.0000000000 1015.5300000000  0.1065406852 0.4584044343
  45.0000000000 1014.9300000000  0.1064550454 0.4584956986
  45.0000000000 1014.3300000000  0.1063695398 0.4585869792
  45.0000000000 1013.7300000000  0.1062842131 0.4586782479
  45.0000000000 1013.1300000000  0.1061990443 0.4587695184
  45.0000000000 1012.5300000000  0.1061140344 0.4588607903
  45.0000000000 1011.9400000000  0.1060277687 0.4589550508
  45.0000000000 1011.3400000000  0.1059430797 0.4590463260
  45.0000000000 1010.7400000000  0.1058591612 0.4591362461
  45.0000000000 1010.1500000000  0.1057733823 0.4592305125
  45.0000000000 1009.5500000000  0.1056891826 0.4593217883
  45.0000000000 1008.9600000000  0.1056037329 0.4594160584
  45.0000000000 1008.3600000000  0.1055198641 0.4595073344
  45.0000000000 1007.7700000000  0.1054347475 0.4596016068
  45.0000000000 1007.1800000000  0.1053497784 0.4596958940
  45.0000000000 1006.5900000000  0.1052649993 0.4597901688
  45.0000000000 1006.0000000000  0.1051803905 0.4598844443
  45.0000000000 1005.4100000000  0.1050959529 0.4599787203
  45.0000000000 1004.8200000000  0.1050116875 0.4600729963
  45.0000000000 1004.2300000000  0.1049275955 0.4601672721
  45.0000000000 1003.6400000000  0.1048436576 0.4602615605
  45.0000000000 1003.0500000000  0.1047599154 0.4603558347
  45.0000000000 1002.4700000000  0.1046749365 0.4604531180
  45.0000000000 1001.8800000000  0.1045915484 0.4605473908
  45.0000000000 1001.2900000000  0.1045083388 0.4606416617
  45.0000000000 1000.7100000000  0.1044238962 0.4607389449
  45.0000000000 1000.1300000000  0.1043396148 0.4608362412
  45.0000000000 999.5420000000  0.1042566652 0.4609311105
  45.0000000000 998.9590000000  0.1041731923 0.4610274865
  45.0000000000 998.3770000000  0.1040897622 0.4611241628
  45.0000000000 997.7960000000  0.1040063762 0.4612211396
  45.0000000000 997.2150000000  0.1039231765 0.4613181146
  45.0000000000 996.6360000000  0.1038398628 0.4614157050
  45.0000000000 996.0560000000  0.1037575419 0.4615115779
  45.0000000000 995.4780000000  0.1036744850 0.4616094528
  45.0000000000 994.9000000000  0.1035916189 0.4617073252
  45.0000000000 994.3230000000  0.1035088035 0.4618054981
  45.0000000000 993.7460000000  0.1034261812 0.4619036681
  45.0000000000 993.1700000000  0.1033435935 0.4620021506
  45.0000000000 992.5950000000  0.1032610786 0.4621009210
  45.0000000000 992.0210000000  0.1031786191 0.4621999916
  45.0000000000 991.4470000000  0.1031525136 0.4621940712
  45.0000000000 990.8730000000  0.1031525496 0.4621394006
  45.0000000000 990.3010000000  0.1031531205 0.4620837962
  45.0000000000 989.7290000000  0.1031531748 0.4620294963
  45.0000000000 989.1580000000  0.1031532384 0.4619753823
  45.0000000000 988.5870000000  0.1031534708 0.4619211379
  45.0000000000 988.0170000000  0.1031543465 0.4618656783
  45.0000000000 987.4480000000  0.1031545816 0.4618118177
  45.0000000000 986.8790000000  0.1031549865 0.4617578266
  45.0000000000 986.3120000000  0.1031552427 0.4617043392
  45.0000000000 985.7440000000  0.1031564468 0.4616490125
  45.0000000000 985.1780000000  0.1031568851 0.4615955810
  45.0000000000 984.6120000000  0.1031574594 0.4615420429
  45.0000000000 984.0460000000  0.1031581877 0.4614883860
  45.0000000000 983.4820000000  0.1031594416 0.4614338042
  45.0000000000 982.9180000000  0.1031602125 0.4613805092
  45.0000000000 982.3540000000  0.1031611213 0.4613271072
  45.0000000000 981.7910000000  0.1031620433 0.4612738925
  45.0000000000 981.2290000000  0.1031636531 0.4612194335
  45.0000000000 980.6680000000  0.1031646028 0.4611665935
  45.0000000000 980.1070000000  0.1031657092 0.4611136347
  45.0000000000 979.5470000000  0.1031668466 0.4610608521
  45.0000000000 978.9870000000  0.1031687839 0.4610065397
  45.0000000000 978.4280000000  0.1031700776 0.4609538371
  45.0000000000 977.8700000000  0.1031714031 0.4609013114
  45.0000000000 977.3130000000  0.1031727276 0.4608489856
  45.0000000000 976.7560000000  0.1031748722 0.4607951160
  45.0000000000 976.1990000000  0.1031765317 0.4607425398
  45.0000000000 975.6430000000  0.1031781914 0.4606901635
  45.0000000000 975.0880000000  0.1031798681 0.4606379760
  45.0000000000 974.5340000000  0.1031822252 0.4605845506
  45.0000000000 973.9800000000  0.1031840964 0.4605324208
  45.0000000000 973.4270000000  0.1031859693 0.4604804915
  45.0000000000 972.8740000000  0.1031880039 0.4604284425
  45.0000000000 972.3220000000  0.1031907379 0.4603751425
  45.0000000000 971.7710000000  0.1031928102 0.4603234718
  45.0000000000 971.2200000000  0.1031950453 0.4602716813
  45.0000000000 970.6700000000  0.1031973154 0.4602200694
  45.0000000000 970.1210000000  0.1032002567 0.4601672270
  45.0000000000 969.5720000000  0.1032026953 0.4601156956
  45.0000000000 969.0240000000  0.1032051697 0.4600643433
  45.0000000000 968.4760000000  0.1032077934 0.4600128819
  45.0000000000 967.9290000000  0.1032111073 0.4599601770
  45.0000000000 967.3830000000  0.1032137739 0.4599090954
  45.0000000000 966.8370000000  0.1032166215 0.4598578830
  45.0000000000 966.2920000000  0.1032194760 0.4598068719
  45.0000000000 965.7480000000  0.1032230239 0.4597546155
  45.0000000000 965.2040000000  0.1032260831 0.4597036635
  45.0000000000 964.6600000000  0.1032292951 0.4596526018
  45.0000000000 964.1180000000  0.1032323857 0.4596020422
  45.0000000000 963.5760000000  0.1032363323 0.4595499135
  45.0000000000 963.0340000000  0.1032397604 0.4594991124
  45.0000000000 962.4930000000  0.1032432130 0.4594485024
  45.0000000000 961.9530000000  0.1032467045 0.4593980733
  45.0000000000 961.4140000000  0.1032502065 0.4593478461
  45.0000000000 960.8750000000  0.1032545542 0.4592960572
  45.0000000000 960.3360000000  0.1032583979 0.4592455879
  45.0000000000 959.7980000000  0.1032622789 0.4591953019
  45.0000000000 959.2610000000  0.1032661790 0.4591452128
  45.0000000000 958.7250000000  0.1032707829 0.4590938725
  45.0000000000 958.1890000000  0.1032748824 0.4590438539
  45.0000000000 957.6530000000  0.1032791547 0.4589937141
  45.0000000000 957.1180000000  0.1032834547 0.4589437664
  45.0000000000 956.5840000000  0.1032884618 0.4588925653
  45.0000000000 956.0510000000  0.1032928184 0.4588430017
  45.0000000000 955.5180000000  0.1032973494 0.4587933169
  45.0000000000 954.9850000000  0.1033020567 0.4587435095
  45.0000000000 954.4530000000  0.1033074730 0.4586924478
  45.0000000000 953.9220000000  0.1033122384 0.4586430261
  45.0000000000 953.3910000000  0.1033094144 0.4586077535
  45.0000000000 952.8610000000  0.1033013045 0.4585823078
  45.0000000000 952.3320000000  0.1032925643 0.4585585079
  45.0000000000 951.8030000000  0.1032847075 0.4585331379
  45.0000000000 951.2750000000  0.1032769057 0.4585079623
  45.0000000000 950.7470000000  0.1032686226 0.4584841173
  45.0000000000 950.2200000000  0.1032610784 0.4584590161
  45.0000000000 949.6930000000  0.1032530519 0.4584352475
  45.0000000000 949.1670000000  0.1032457687 0.4584102194
  45.0000000000 948.6420000000  0.1032385417 0.4583853868
  45.0000000000 948.1170000000  0.1032308328 0.4583618886
  45.0000000000 947.5930000000  0.1032238688 0.4583371299
  45.0000000000 947.0690000000  0.1032164242 0.4583137058
  45.0000000000 946.5460000000  0.1032097254 0.4582890207
  45.0000000000 946.0240000000  0.1032030867 0.4582645304
  45.0000000000 945.5020000000  0.1031959677 0.4582413763
  45.0000000000 944.9810000000  0.1031895974 0.4582169594
  45.0000000000 944.4600000000  0.1031827459 0.4581938807
  45.0000000000 943.9400000000  0.1031766474 0.4581695360
  45.0000000000 943.4200000000  0.1031707579 0.4581450696
  45.0000000000 942.9010000000  0.1031642401 0.4581222605
  45.0000000000 942.3820000000  0.1031586247 0.4580978665
  45.0000000000 941.8650000000  0.1031522345 0.4580754483
  45.0000000000 941.3470000000  0.1031468955 0.4580511267
  45.0000000000 940.8300000000  0.1031409283 0.4580284650
  45.0000000000 940.3140000000  0.1031357211 0.4580045328
  45.0000000000 939.7990000000  0.1031305791 0.4579807965
  45.0000000000 939.2840000000  0.1031249570 0.4579584039
  45.0000000000 938.7690000000  0.1031202449 0.4579344207
  45.0000000000 938.2550000000  0.1031149056 0.4579121005
  45.0000000000 937.7420000000  0.1031103297 0.4578885076
  45.0000000000 937.2290000000  0.1031059711 0.4578647905
  45.0000000000 936.7170000000  0.1031009848 0.4578427390
  45.0000000000 936.2050000000  0.1030969137 0.4578190930
  45.0000000000 935.6940000000  0.1030922151 0.4577971140
  45.0000000000 935.1830000000  0.1030884338 0.4577735388
  45.0000000000 934.6730000000  0.1030847242 0.4577501585
  45.0000000000 934.1640000000  0.1030803874 0.4577284473
  45.0000000000 933.6550000000  0.1030769706 0.4577051379
  45.0000000000 933.1470000000  0.1030729277 0.4576834981
  45.0000000000 932.6390000000  0.1030698065 0.4576602588
  45.0000000000 932.1320000000  0.1030667596 0.4576372146
  45.0000000000 931.6250000000  0.1030632359 0.4576155211
  45.0000000000 931.1190000000  0.1030604879 0.4575925467
  45.0000000000 930.6130000000  0.1030572625 0.4575709249
  45.0000000000 930.1080000000  0.1030548159 0.4575480200
  45.0000000000 929.6040000000  0.1030517436 0.4575267896
  45.0000000000 929.1000000000  0.1030496005 0.4575039539
  45.0000000000 928.5960000000  0.1030476850 0.4574809913
  45.0000000000 928.0930000000  0.1030451442 0.4574597051
  45.0000000000 927.5910000000  0.1030433863 0.4574371333
  45.0000000000 927.0890000000  0.1030411521 0.4574159178
  45.0000000000 926.5880000000  0.1030397036 0.4573934145
  45.0000000000 926.0870000000  0.1030384865 0.4573707829
  45.0000000000 925.5870000000  0.1030366431 0.4573498326
  45.0000000000 925.0880000000  0.1030355882 0.4573275926
  45.0000000000 924.5890000000  0.1030340587 0.4573067109
  45.0000000000 924.0900000000  0.1030334691 0.4572842154
  45.0000000000 923.5920000000  0.1030329633 0.4572619149
  45.0000000000 923.0950000000  0.1030318324 0.4572412984
  45.0000000000 922.5980000000  0.1030316461 0.4572190644
  45.0000000000 922.1010000000  0.1030309847 0.4571981924
  45.0000000000 921.6060000000  0.1030309684 0.4571763498
  45.0000000000 921.1100000000  0.1030313403 0.4571540533
  45.0000000000 920.6150000000  0.1030310872 0.4571334446
  45.0000000000 920.1210000000  0.1030316326 0.4571115393
  45.0000000000 919.6270000000  0.1030317053 0.4570909973
  45.0000000000 919.1340000000  0.1030325779 0.4570691580
  45.0000000000 918.6420000000  0.1030328265 0.4570490088
  45.0000000000 918.1490000000  0.1030540942 0.4569865636
  45.0000000000 917.6580000000  0.1030990687 0.4568764682
  45.0000000000 917.1670000000  0.1031442436 0.4567662314
  45.0000000000 916.6760000000  0.1031903342 0.4566543567
  45.0000000000 916.1860000000  0.1032357594 0.4565441628
  45.0000000000 915.6970000000  0.1032812350 0.4564341526
  45.0000000000 915.2080000000  0.1033269122 0.4563240010
  45.0000000000 914.7190000000  0.1033735073 0.4562122111
  45.0000000000 914.2310000000  0.1034194372 0.4561021023
  45.0000000000 913.7440000000  0.1034654175 0.4559921785
  45.0000000000 913.2570000000  0.1035116016 0.4558821118
  45.0000000000 912.7710000000  0.1035578336 0.4557722336
  45.0000000000 912.2850000000  0.1036049877 0.4556607155
  45.0000000000 911.7990000000  0.1036516325 0.4555505475
  45.0000000000 911.3150000000  0.1036981705 0.4554408988
  45.0000000000 910.8300000000  0.1037450656 0.4553307810
  45.0000000000 910.3460000000  0.1037927326 0.4552193498
  45.0000000000 909.8630000000  0.1038397364 0.4551095977
  45.0000000000 909.3800000000  0.1038869403 0.4549997101
